title,description,search
Audit - Investigation Collection ACLs,,"| rest splunk_server=local count=0 /servicesNS/nobody/search/storage/collections/config | rename title as collection,""eai:acl.perms.read"" as read_perms,""eai:acl.perms.write"" as write_perms | where 'collection' in (""investigative_canvas"", ""investigative_canvas_entries"", ""files"", ""investigation"", ""investigation_event"", ""investigation_attachment"") AND ('read_perms' in (""*"", ""ess_user"", ""ess_analyst"", ""pci_user"", ""pci_analyst"") OR 'write_perms' in (""*"", ""ess_user"", ""ess_analyst"", ""pci_user"", ""pci_analyst"")) | table collection,read_perms,write_perms"
Audit - Lookup Size For Sets,Intentionally disabled.,"| `lookup_tables_with_size` | `memtable_bytes_appendcol` | eval set=case(isnotnull(filename) and title IN (""asset_lookup_by_str"", ""asset_lookup_by_cidr"", ""asset_lookup_default_fields""),""asset"",isnotnull(filename) and title IN (""identity_lookup_expanded"", ""identity_lookup_default_fields""),""identity"",1=1,null()),exceeds=if(size>max_memtable_bytes,1,0) | stats values(title) as title,values(size) as size,first(max_memtable_bytes) as max_memtable_bytes,sum(exceeds) as exceeds,count by set | where NOT (exceeds=0 or exceeds=count)"
Audit - Lookup Size For SHC,,"| `lookup_tables_with_size` | `shc_mode_appendcol` | `content_length_appendcol` | where isnotnull(filename) and shc_mode!=""disabled"" and size>max_content_length | table title,filename,size,shc_mode,max_content_length"
Audit - Lookup Size For Special Matches,,"| `lookup_tables_with_size` | `memtable_bytes_appendcol` | where isnotnull(filename) and (match_type LIKE ""CIDR%"" or match_type LIKE ""WILDCARD%"") and size>max_memtable_bytes | table title,filename,match_type,size,max_memtable_bytes"
Audit - Lookup Usage - Telemetry Gen,Sends anonymous usage statistics pertaining to the size of lookups.,"| rest splunk_server=local count=0 /servicesNS/nobody/SplunkEnterpriseSecuritySuite/data/transforms/managed_lookups | rex field=endpoint "".*\/(?<transform>.+)"" | rename transform as data.transform, size as data.size, count as data.count | lookup local=true es_instrumentation_lookups transform as data.transform OUTPUT transform as is_ok | appendpipe [where isnull(is_ok) | stats median(data.size) as data.size,sum(data.count) as data.count | eval ""data.transform""=""other"",is_ok=""true""] | where isnotnull(is_ok) | eval version=""1.0"" | makejson version(string),data.* output=event | table event"
Audit - Managed Lookups Size - Summary Gen,,"| rest /services/data/transforms/managed_lookups splunk_server=local count=0 | fields title,count,size,eai:acl.app"
Audit - MLTK Errors - Last 7 days,"Event search of errors in the mlspl.log combined with failed searches that contain ""fit"" or ""apply"" in the search string",index=_* action=search (search=*fit* OR search=*apply*) info=failed | append [search index=_* source=*mlspl.log ERROR] | timechart count
Audit - MLTK Models,Table of Machine Learning Toolkit Models including details about the models.,"| rest /servicesNS/admin/Splunk_ML_Toolkit/mltk/list_models count=0 splunk_server=local | fields + mlspl:model_info.model_name, eai:appName, disabled, mlspl:model_info.algo_name, mlspl:model_info.params.dist, mlspl:model_info.split_by, updated | rename mlspl:model_info.model_name as ""Model_Name"", eai:appName as ""App_Name"",  ""mlspl:model_info.algo_name"" as ""Algorithm"", ""mlspl:model_info.params.dist"" as ""Distribution"", ""mlspl:model_info.split_by"" as ""Splitby"""
Audit - Notable Default Modify for Correlation Searches,,"| tstats dc(source) as count, values(source) as sources where (`get_notable_index`) AND source IN (""Access - Account Deleted - Rule"", ""Access - Brute Force Access Behavior Detected - Rule"", ""Access - Brute Force Access Behavior Detected Over 1d - Rule"", ""Access - Cleartext Password At Rest - Rule"", ""Access - Default Account Usage - Rule"", ""Access - Default Accounts At Rest - Rule"", ""Access - Geographically Improbable Access Detected - Rule"", ""Asset - Asset Ownership Unspecified - Rule"", ""Audit - Anomalous Audit Trail Activity Detected - Rule"", ""Audit - Potential Gap in Data - Rule"", ""Endpoint - Anomalous New Listening Port - Rule"", ""Endpoint - High Number of Hosts Not Updating Malware Signatures - Rule"", ""Endpoint - Host Sending Excessive Email - Rule"", ""Endpoint - Should Timesync Host Not Syncing - Rule"", ""Identity - High Volume Email Activity with Non-corporate Domains - Rule"", ""Identity - Web Uploads to Non-corporate Domains - Rule"", ""Network - Excessive HTTP Failure Responses - Rule"", ""Network - Substantial Increase in Port Activity (By Destination) - Rule"", ""Network - Substantial Increase in an Event - Rule"", ""Network - Unroutable Host Activity - Rule"") | where count > 0"
Audit - Personally Identifiable Information Detection - Rule,Detects personally identifiable information (PII) in log files. Some software will inadvertently provide sensitive information in log files and thus causing the information to be exposed unnecessarily to those reviewing the log files.,"NOT sourcetype=stash | `get_integer_seq` | lookup luhn_lite_lookup integer_seq OUTPUTNEW pii,pii_clean | eval pii_length=len(pii_clean) | lookup iin_lookup iin as pii_clean,length as pii_length OUTPUTNEW iin_issuer | search iin_issuer=* | `get_event_id` | fields + event_id,_raw,host,pii,iin_issuer | eval pii_hash=sha1(pii)"
Audit - Potential Gap in Data - Rule,Detects gaps caused by the failure of the search head. If saved searches do not execute then there may be gaps in summary data.,"| from datamodel:""Splunk_Audit"".""Scheduler_Activity"" | where 'status'=""success"" AND ('app' LIKE ""Splunk_%"" OR 'app' LIKE ""SA-%"" OR 'app' LIKE ""DA-%"" OR 'app'=""SplunkEnterpriseSecuritySuite"" OR 'app'=""SplunkPCIComplianceSuite"") | stats count | where 'count'=0 | eval const_dedup_id=""const_dedup_id"""
Audit - Risk Factors Impact On Risk - Telemetry Gen,Sends anonymous usage statistics pertaining to the usage of risk,"| tstats `summariesonly` count as risk_count, dc(All_Risk.risk_object) as distinct_risk_object_count, min(All_Risk.risk_score) as min_risk_score, max(All_Risk.risk_score) as max_risk_score, min(All_Risk.calculated_risk_score) as min_calc_risk_score, max(All_Risk.calculated_risk_score) as max_calc_risk_score, count(All_Risk.risk_factor_add_matched) as risk_factor_add_matches, count(All_Risk.risk_factor_mult_matched) as risk_factor_mult_matches, max(All_Risk.risk_factor_add) as max_risk_factor_add_matches, max(All_Risk.risk_factor_mult) as max_risk_factor_mult_matches, min(All_Risk.risk_factor_add) as min_risk_factor_add_matches, min(All_Risk.risk_factor_mult) as min_risk_factor_mult_matches from datamodel=Risk.All_Risk by All_Risk.risk_object_type | rename All_Risk.risk_object_type as risk_object_type | makejson distinct_risk_object_count, min_risk_score, max_risk_score, min_calc_risk_score, max_calc_risk_score, risk_factor_add_matches, risk_factor_mult_matches, risk_object_type,max_risk_factor_mult_matches, max_risk_factor_add_matches, min_risk_factor_add_matches, min_risk_factor_mult_matches output=risk_object_type_info | stats list(risk_object_type_info) as event by risk_object_type | table event"
Audit - Script Errors,,"| rest /services/admin/inputstatus/ModularInputs:modular%20input%20commands splunk_server=local count=0 | append [| rest /services/admin/inputstatus/ExecProcessor:exec%20commands splunk_server=local count=0] | fields inputs* | transpose | rex field=column ""inputs(?<script>\S+)(?:\s\((?<stanza>[^\(]+)\))?\.(?<key>(exit status description)|(time closed)|(time opened))"" | eval value=coalesce('row 1', 'row 2'), stanza=coalesce(stanza, ""default""), started=if(key==""time opened"", value, started), stopped=if(key==""time closed"", value, stopped) | rex field=value ""exited\s+with\s+code\s+(?<exit_status>\d+)"" | stats first(started) as started, first(stopped) as stopped, first(exit_status) as exit_status by script, stanza | eval errmsg=case(exit_status==""0"", null(), isnotnull(exit_status), ""A script exited abnormally with exit status: ""+exit_status, isnull(started) or isnotnull(stopped), ""A script is in an unknown state""), ignore=if(`script_error_msg_ignore`, 1, 0) | where isnotnull(errmsg) AND ignore=0"
Audit - Search Actions - Telemetry Gen,Sends anonymous statistics pertaining to the usage of custom alert actions.,"| rest splunk_server=local count=0 /servicesNS/nobody/SplunkEnterpriseSecuritySuite/saved/searches | search disabled=0 is_scheduled=1 | eval ""data.action""=split(actions, "","") | eventstats count as data.total_scheduled | stats first(data.total_scheduled) as data.total_scheduled,count as data.count by data.action | lookup local=true es_instrumentation_actions action as data.action OUTPUT action as is_ok | appendpipe [where isnull(is_ok) | stats first(data.total_scheduled) as data.total_scheduled,sum(data.count) as data.count | eval ""data.action""=""other"",is_ok=""true""] | where isnotnull(is_ok) | join data.action type=left [| rest splunk_server=local count=0 /servicesNS/nobody/SplunkEnterpriseSecuritySuite/alerts/alert_actions | rename title as data.action | eval ""data.is_adaptive_response""=if(isnotnull('param._cam'),1,0) | table data.action,data.is_adaptive_response] | eval version=""1.0"",""data.is_adaptive_response""=if(isnull('data.is_adaptive_response'),0,1) | makejson version(string),data.* output=event | table event"
Audit - Search Execution - Telemetry Gen,Sends anonymous usage statistics pertaining to the number of search executions.,"| tstats summariesonly=false values(nodename) as nodename,avg(Search_Activity.total_run_time) as data.avg_run_time,count as data.count from datamodel=Splunk_Audit.Search_Activity where Search_Activity.search_alias!=""*Data Model Summary Director"" by Search_Activity.search_alias | rename Search_Activity.search_alias as data.search_alias | where NOT match('data.search_alias', ""search\d+"") | lookup local=true es_instrumentation_searches search_alias as data.search_alias OUTPUT search_alias as is_ok | appendpipe [where isnull(is_ok) | eval weighted_avg='data.avg_run_time'*'data.count' | stats sum(weighted_avg) as weighted_avg,sum(data.count) as data.count | eval ""data.avg_run_time""=weighted_avg/'data.count',""data.search_alias""=""other"",is_ok=""true""] | where isnotnull(is_ok) | addinfo | eval version=""1.0"",begin=floor(info_min_time),end=floor(info_max_time),""data.is_realtime""=if(nodename==""Search_Activity.Realtime_Jobs"",1,0),""data.avg_run_time""=round('data.avg_run_time', 2) | makejson version(string),begin(int),end(int),data.* output=event | table event"
Audit - Searches Over Time By Type,,"| `tstats` count from datamodel=Splunk_Audit.Search_Activity where (Search_Activity.info=""granted"" OR (Search_Activity.info=""completed"" Search_Activity.search_type=""subsearch"")) by _time,Search_Activity.search_type span=10m | timechart minspan=10m count by Search_Activity.search_type"
Audit - Searches Over Time By User,,"| tstats `summariesonly` count from datamodel=Splunk_Audit.Search_Activity where (Search_Activity.info=""granted"" OR (Search_Activity.info=""completed"" Search_Activity.search_type=""subsearch"")) by Search_Activity.user | rename Search_Activity.* as * | sort 10 - count"
Audit - Searches using an MLTK Model,"Pass in a model name to get a list of searches that are using that model. 
eg. | savedsearch ""Audit - Searches using an MLTK Model"" model_name=failures_by_src_count_1h","| rest /services/configs/conf-savedsearches count=0 splunk_server=local | eval search=lower(search) | eval xssearch = if(match(search, ""$model_name$""),1,0) | search xssearch=1 | table  eai:acl.app, title, search, cron_schedule, dispatch.earliest_time, dispatch.latest_time"
